FileName,X1,Y1,X2,Y2,X3,Y3,Frame
0X102E453603FA1440.avi,59.96666667,19.13333333,49.92548435,72.0342772,80.47690015,71.43815201,60
0X102E94908346DE1D.avi,60.55729167,36.49479167,49.716366,81.57893152,75.40841296,84.97503444,116
0X102E94908346DE1D.avi,61.10416667,38.31770833,49.21775209,78.08975835,70.89040105,82.35540558,138
0X102F3D4CD5E10801.avi,46.703125,18.99479167,45.90163934,76.5052161,71.38599106,72.18330849,0
0X102F3D4CD5E10801.avi,52.71875,21.72916667,47.54098361,70.09687034,74.0685544,68.15946349,22
0X10365E52F01510B4.avi,55.3,82.83333333,40.75318095,76.11386669,72.00948272,82.01034496,28
0X10365E52F01510B4.avi,50.63333333,80.26666667,37.77761173,73.82426274,65.66279841,79.48362068,36
0X1039108E17193B1C.avi,42,19.6,57.09828393,91.20436817,88.45553822,89.64430577,60
0X1039108E17193B1C.avi,49.93333333,19.83333333,57.87831513,83.87207488,83.61934477,79.03588144,79
0X1039B49145DF4F25.avi,46.15625,18.8125,48.21212121,60.37296037,75.01864802,58.97435897,40
0X1039B49145DF4F25.avi,46.33854167,16.80729167,47.62937063,59.20745921,67.55944056,56.17715618,57
0X103A55B2546EF36E.avi,43.96875,14.4375,51.86289121,72.18330849,81.81818182,59.81371088,166
0X103A55B2546EF36E.avi,43.60416667,16.078125,50,67.36596737,74.35897436,53.4965035,186
0X103BE163257D663A.avi,49.80208333,34.125,46.89697763,81.26742108,69.36251411,83.00751858,47
0X103BE163257D663A.avi,48.52604167,36.49479167,49.77545083,80.82747955,65.55803525,81.28180892,69
0X1040C376CF369A01.avi,50.53125,14.61979167,57.76923077,69.11421911,76.65034965,64.33566434,52
0X1040C376CF369A01.avi,49.07291667,15.53125,54.97202797,62.93706294,70.58974359,58.97435897,64
0X1040D64234D3E916.avi,43.16666667,20.3,54.85547786,72.02797203,82.36130536,64.91841492,90
0X1040D64234D3E916.avi,47.13333333,22.86666667,52.87412587,69.23076923,73.27039627,65.38461538,108
0X1043D3D352972862.avi,44.88020833,23.55208333,44.13286713,75.05827506,72.92074592,71.79487179,91
0X1043D3D352972862.avi,43.60416667,23.00520833,45.18181818,72.37762238,71.05594406,68.88111888,113
0X1045F1B5A0A5EA54.avi,53.63020833,22.45833333,59.86713287,74.82517483,80.72960373,72.61072261,57
0X1045F1B5A0A5EA54.avi,51.26041667,23.36979167,55.67132867,70.97902098,77.34965035,63.05361305,73
0X104D2C3D60AE3DE8.avi,49.7,20.76666667,46.34873323,102.8837556,73.32339791,104.3740686,145
0X104D2C3D60AE3DE8.avi,55.53333333,23.56666667,45.15648286,91.70640835,76.60208644,93.6438152,163
0X105039B849CDB1CD.avi,53.2,21.93333333,63.00578035,81.6416185,85.98265896,77.01734104,55
0X105039B849CDB1CD.avi,54.6,23.1,60.11560694,73.54913295,83.95953757,66.32369942,73
0X10516E63208D8EA1.avi,43.78645833,20.08854167,48.88226528,80.38002981,73.7704918,76.2071535,51
0X10516E63208D8EA1.avi,43.78645833,22.640625,46.19970194,75.16393443,70.34277198,66.22205663,66
0X1055D6B76E5D7556.avi,51.078125,21.91145833,46.46386946,72.37762238,66.62703963,72.72727273,75
0X1055D6B76E5D7556.avi,53.8125,21.18229167,46.34731935,67.36596737,66.74358974,65.85081585,90
0X10569E00E4DFFF7D.avi,52.90104167,16.078125,57.07898659,64.43368107,73.7704918,65.77496274,36
0X10569E00E4DFFF7D.avi,55.63541667,16.44270833,54.84351714,57.28017884,72.57824143,56.68405365,53
0X1059077339EF0869.avi,49.4375,17.90104167,60.84425036,76.37409025,91.41193595,71.42503639,90
0X1059077339EF0869.avi,52.90104167,18.8125,59.24308588,69.53275109,90.10189229,61.9636099,116
0X105B9EF57DE45DCB.avi,52.35416667,33.39583333,45.36978435,95.21349778,77.14939596,96.39626611,106
0X105B9EF57DE45DCB.avi,54.72395833,32.30208333,43.52061632,89.00998264,68.2913954,93.77615017,121
0X105CDF495F9A9A43.avi,54.359375,16.98958333,58.71833085,77.99552906,80.92399404,71.28912072,71
0X105CDF495F9A9A43.avi,54.54166667,16.625,57.82414307,72.92846498,76.45305514,66.07302534,89
0X105D400DBDB7A1FA.avi,43.16666667,30.33333333,42.03603811,91.45031505,74.23986811,89.11281175,78
0X105D400DBDB7A1FA.avi,48.06666667,31.5,39.61079317,82.68609438,67.05325378,83.74754173,96
0X105E0E36E611D657.avi,62.76666667,30.33333333,58.84106229,90.07403299,93.8306905,89.20951421,69
0X105E0E36E611D657.avi,66.26666667,29.4,58.13794477,80.27233136,89.00185061,81.80118173,86
0X10623D3AF96AC271.avi,40.140625,20.81770833,56.7568936,95.81182835,94.0025556,93.19801381,34
0X10623D3AF96AC271.avi,48.16145833,36.67708333,43.70345745,87.49883644,76.56230727,85.35088559,52
0X1062E316DF137FDB.avi,54.17708333,12.61458333,50.41708394,58.0752041,75.140625,59.09396381,123
0X1062E316DF137FDB.avi,54.54166667,15.16666667,51.32039663,54.4240585,62.76582226,57.62394846,140
0X10648BFB1458861.avi,46.15625,82.25,32.16128888,72.35684809,60.23848031,84.35044623,30
0X10648BFB1458861.avi,41.96354167,79.88020833,31.01410301,70.05396484,55.33759962,82.06803721,39
0X106766224781FAE2.avi,51.625,14.80208333,53.36134454,71.37254902,75.07002801,66.75070028,47
0X106766224781FAE2.avi,52.53645833,17.35416667,50.28011204,68.01120448,68.34733894,63.24929972,65
0X106A8FDB8A83534B.avi,65.1,15.86666667,63.63636364,73.82265276,81.07302534,73.67362146,60
0X106A8FDB8A83534B.avi,66.96666667,18.66666667,61.40089419,66.37108793,80.02980626,65.17883756,72
0X106B384BEED608E3.avi,58.36979167,13.52604167,59.16542474,78.44262295,78.53949329,74.71684054,68
0X106B384BEED608E3.avi,59.28125,16.98958333,56.78092399,70.69299553,76.15499255,66.22205663,83
0X106E73F4961CC47B.avi,47.13333333,25.9,34.02855556,71.11161728,61.50570831,76.16586614,88
0X106E73F4961CC47B.avi,40.36666667,66.5,30.80149573,60.52098291,51.18927966,66.8577613,104
0X106EA7D9DEC59EA9.avi,46.15625,14.80208333,53.05514158,73.52459016,80.32786885,72.77943368,96
0X106EA7D9DEC59EA9.avi,46.33854167,16.078125,51.41579732,69.05365127,77.49627422,69.05365127,110
0X106FE6CF624D4C8C.avi,55.08854167,30.84375,76.46723133,77.08423122,93.11422134,75.98021241,55
0X106FE6CF624D4C8C.avi,57.09375,32.30208333,67.77262915,70.04891087,86.29678162,67.35694202,74
0X1070ABA581A9A255.avi,49.80208333,66.390625,40.75291375,68.64801865,64.76223776,72.72727273,41
0X1070ABA581A9A255.avi,48.70833333,60.01041667,39.82051282,63.17016317,60.21678322,59.55710956,58
0X107458C8895A9AC9.avi,49.93333333,22.86666667,52.02312139,72.39306358,76.01156069,73.26011561,96
0X107458C8895A9AC9.avi,52.96666667,20.3,49.37257824,65.77496274,72.62146051,64.43368107,110
0X1082BF2A3762D881.avi,51.80729167,18.44791667,62.43123543,79.6037296,82.59440559,72.61072261,44
0X1082BF2A3762D881.avi,57.640625,17.53645833,59.4009324,75.05827506,78.04895105,70.51282051,67
0X1088B755BC61AF23.avi,49.984375,18.44791667,44.24941725,73.77622378,67.09324009,78.67132867,42
0X1088B755BC61AF23.avi,46.88541667,18.99479167,41.91841492,69.46386946,61.4988345,69.58041958,52
0X108B163EEADDDABC.avi,50.53125,16.98958333,61.52773924,70.03645833,84.70762747,68.03787007,40
0X108B163EEADDDABC.avi,52.90104167,19.359375,55.49656658,63.6592276,77.62410728,62.03913648,55
0X108B4B26B48E417B.avi,60.375,19.72395833,51.40676402,62.82637721,74.12766254,66.22904991,65
0X108B4B26B48E417B.avi,56.546875,24.46354167,53.15924142,64.20784657,70.09460547,66.5125604,76
0X1093398DC18FB3B3.avi,63.46666667,18.43333333,59.59438378,95.26053042,90.95163807,91.82839314,53
0X1093398DC18FB3B3.avi,64.16666667,21.93333333,56.94227769,84.65210608,89.70358814,77.63182527,75
0X1096572D64654BBD.avi,42.875,16.44270833,55.22620905,56.10296412,75.975039,47.99063963,76
0X1096572D64654BBD.avi,44.515625,14.07291667,53.97815913,54.074883,72.074883,46.27457098,93
0X1098A9CCA66A5DD0.avi,54.17708333,16.80729167,47.51282051,75.99067599,69.07459207,76.68997669,38
0X1098A9CCA66A5DD0.avi,53.8125,17.53645833,45.76456876,69.23076923,68.60839161,72.49417249,53
0X109D27B0A540F9F6.avi,47.36666667,22.63333333,51.86289121,73.82265276,75.40983607,71.43815201,51
0X109D27B0A540F9F6.avi,46.2,24.73333333,47.8390462,68.75558867,68.85245902,66.52011923,64
0X10A28877E97DF540.avi,56.7,25.9,59.002331,91.37529138,82.66200466,91.72494172,69
0X10A28877E97DF540.avi,60.66666667,28.23333333,56.32167832,82.75058275,82.31235431,82.86713287,87
0X10A5FC19152B50A5.avi,46.52083333,26.46875,53.64102564,93.00699301,83.24475524,93.00699301,112
0X10A5FC19152B50A5.avi,54.54166667,34.48958333,49.44522145,91.02564103,75.78554779,92.07459207,125
0X10A8ADB48536C3D5.avi,54.83333333,73.26666667,40.4051656,67.5907323,69.636,73.77333333,88
0X10A8ADB48536C3D5.avi,53.66666667,70.23333333,38.74619711,63.31790163,69.25986053,72.01061279,97
0X10A9B17E26220232.avi,51.80729167,23.00520833,67.16083916,75.99067599,89.18881119,74.12587413,61
0X10A9B17E26220232.avi,60.921875,22.09375,62.84848485,66.66666667,88.48951049,63.17016317,80
0X10ABB3401FC5EC2D.avi,57.63333333,21.46666667,57.70863494,76.29882708,84.25416474,75.59941717,51
0X10ABB3401FC5EC2D.avi,60.9,24.03333333,56.86015535,65.56527297,77.33866721,66.9483272,71
0X10AD385C206C85C.avi,51.078125,15.53125,45.86832453,59.57284331,68.75866466,60.56955568,133
0X10AD385C206C85C.avi,49.07291667,20.63541667,44.37394286,58.17001534,64.98297682,59.28777483,145
0X10B04432B90E5AC2.avi,37.22395833,17.90104167,34.03269988,73.04786697,42.72003034,77.42754113,66
0X10B04432B90E5AC2.avi,41.96354167,18.99479167,31.99798167,61.02471123,39.58159065,64.92330383,83
0X10B063E16BA7BEE3.avi,51.078125,86.98958333,37.90675991,86.24708625,64.13053613,94.63869464,96
0X10B063E16BA7BEE3.avi,49.25520833,84.984375,37.44055944,86.48018648,61.1002331,89.97668998,107
0X10B13E581B12A53C.avi,57.09375,25.375,55.97202797,70.3962704,78.11655012,67.5990676,39
0X10B13E581B12A53C.avi,53.63020833,27.74479167,53.64102564,66.31701632,71.12354312,62.35431235,53
0X10B7505562B0A702.avi,51.80729167,35.94791667,43.8576416,82.79959233,75.48420915,81.95690783,61
0X10B7505562B0A702.avi,54.17708333,33.94270833,45.7584225,75.70672145,69.9347523,78.69828568,77
0X10BC6AA53115AA06.avi,57.82291667,21.72916667,65.64568765,95.33799534,91.05361305,88.57808858,42
0X10BC6AA53115AA06.avi,63.47395833,20.63541667,62.03263403,86.48018648,83.94405594,77.97202797,61
0X10BD75A3203C3BB9.avi,56.18229167,30.84375,48.93921327,85.16769463,76.17561638,87.93268734,50
0X10BD75A3203C3BB9.avi,55.08854167,31.75520833,50.55034848,79.60558541,72.77083333,81.57587139,66
0X10BDFD27E27D56A9.avi,50.71354167,21.18229167,64.01398601,74.82517483,91.51981352,70.51282051,1
0X10BDFD27E27D56A9.avi,54.54166667,19.90625,59.58508159,67.36596737,89.53846154,62.12121212,20
0X10BFDDD409BA5A7A.avi,41.96354167,19.90625,57.72579003,74.0836742,81.74063176,68.78300884,43
0X10BFDDD409BA5A7A.avi,48.52604167,19.54166667,55.89516839,67.03331206,75.50533721,66.30044573,57
0X10C2D4AA0721C0FB.avi,35.58333333,17.53645833,54.62357235,75.38979303,80.02104126,68.00822585,149
0X10C2D4AA0721C0FB.avi,41.234375,17.53645833,45.88486119,65.75601865,70.96386595,62.10163368,166
0X10C3E084B3ABE52A.avi,45.79166667,17.171875,59.11888112,75.87412587,79.3986014,74.00932401,4
0X10C3E084B3ABE52A.avi,48.34375,16.44270833,54.10722611,70.51282051,76.83449883,63.4032634,20
0X10C4823DD13E1869.avi,52.35416667,26.65104167,54.34032634,104.7785548,86.39160839,104.4289044,49
0X10C4823DD13E1869.avi,51.26041667,26.10416667,55.15617716,92.65734266,83.36130536,86.48018648,67
0X10C53B6D1D01A54A.avi,52.90104167,25.19270833,61.44988345,104.6620047,85.92540793,97.78554779,91
0X10C53B6D1D01A54A.avi,56.546875,26.46875,60.05128205,94.52214452,84.17715618,87.64568765,112
0X10CA19FBE6D26A71.avi,53.265625,21.36458333,42.76210469,75.85659049,76.96354167,77.63186989,53
0X10CA19FBE6D26A71.avi,56.18229167,76.96354167,46.38280856,70.93172522,62.0876108,76.6612472,70
0X10D11D93FB71B19C.avi,53.8125,21.546875,68.32634033,96.38694639,91.98601399,91.25874126,103
0X10D11D93FB71B19C.avi,54.54166667,24.09895833,63.8974359,88.46153846,87.55710956,77.97202797,118
0X10D1B5DDEBC0E3C8.avi,47.61458333,29.38541667,68.55155493,80.23264711,88.91641579,75.49493892,31
0X10D1B5DDEBC0E3C8.avi,49.984375,29.56770833,61.16575997,77.07132994,79.9735559,74.67330151,41
0X10D278E3FD2DE072.avi,65.66145833,17.171875,65.52913753,75.40792541,85.80885781,72.61072261,82
0X10D278E3FD2DE072.avi,63.109375,19.359375,62.96503497,65.61771562,86.04195804,65.5011655,99
0X10D5F8CF0EB124.avi,50.53125,72.22395833,38.13986014,70.86247086,57.13752914,76.10722611,110
0X10D5F8CF0EB124.avi,51.625,68.21354167,40.47086247,67.71561772,57.25407925,71.67832168,132
0X10D734CBEB6ECB81.avi,65.56666667,24.5,62.30652233,67.97679745,81.20501007,70.60685153,5
0X10D734CBEB6ECB81.avi,63.93333333,26.83333333,61.29236375,66.34230038,78.21346032,68.61114286,13
0X10D8F5659B144070.avi,64.56770833,22.27604167,62.73193473,71.91142191,86.04195804,71.44522145,57
0X10D8F5659B144070.avi,62.5625,24.64583333,61.1002331,69.93006993,83.59440559,68.88111888,71
0X10DEF75CF6DC6B84.avi,44.33333333,14.61979167,55.93439002,72.32001284,81.251667,68.89258227,116
0X10DEF75CF6DC6B84.avi,48.16145833,18.08333333,53.62562992,64.06577258,75.73075895,61.72508848,134
0X10E197789006C3D5.avi,54.54166667,13.16145833,63.1981352,71.79487179,84.41025641,70.97902098,111
0X10E197789006C3D5.avi,60.01041667,13.34375,60.63403263,62.12121212,81.4965035,62.58741259,126
0X10E47D630E15DE12.avi,51.078125,31.20833333,50.86516743,95.33558862,90.36132366,90.22481933,87
0X10E47D630E15DE12.avi,51.625,33.21354167,50.49349207,90.38006929,84.485489,88.11232639,108
0X10E57E24DBA5788.avi,51.80729167,69.48958333,41.51981352,70.3962704,63.66433566,74.00932401,45
0X10E57E24DBA5788.avi,54.54166667,66.390625,42.21911422,67.24941725,62.03263403,72.72727273,61
0X10E60C3C123CAEB8.avi,51.26041667,28.47395833,45.36596737,79.72027972,72.87179487,84.26573427,58
0X10E60C3C123CAEB8.avi,53.99479167,30.84375,47.6969697,75.17482517,71.12354312,77.27272727,85
0X10EFC1D17C7FB199.avi,35.58333333,25.55729167,54.45644172,67.2572281,74.15025596,60.08810887,179
0X10EFC1D17C7FB199.avi,40.86979167,24.64583333,53.36379062,62.72378801,70.75088369,57.65962185,195
0X10F04F8DFB86BAEE.avi,50.86666667,28.7,58.65268065,85.66433566,82.31235431,85.54778555,43
0X10F04F8DFB86BAEE.avi,54.6,32.9,55.43610785,83.23563892,81.46189918,83.23563892,62
0X10F6FD4A9C6A458E.avi,50.34895833,12.06770833,49.91142191,84.38228438,83.36130536,84.96503497,46
0X10F6FD4A9C6A458E.avi,56.546875,16.98958333,45.36596737,72.84382284,85.22610723,74.35897436,66
0X10FCACE551DE0CEB.avi,50.34895833,35.21875,45.4861235,86.81837275,72.4755718,88.56987371,50
0X10FCACE551DE0CEB.avi,56.18229167,84.984375,48.49078851,79.41392365,65.00773022,84.37452559,68
0X11000DD0D10B399F.avi,53.8125,20.453125,53.50223547,77.54843517,77.04918033,74.86587183,57
0X11000DD0D10B399F.avi,55.27083333,20.81770833,49.32935917,70.39493294,74.81371088,69.35171386,71
0X1100A0AA0BDBAE92.avi,50.16666667,20.3,47.74592075,67.94871795,70.47319347,67.13286713,49
0X1100A0AA0BDBAE92.avi,51.33333333,20.3,47.62937063,65.15151515,69.19114219,64.33566434,68
0X1106795368C7DE44.avi,35.21875,36.859375,59.5342067,100.3915575,88.79184862,97.91703057,38
0X1106795368C7DE44.avi,36.67708333,39.59375,49.34497817,96.89810771,79.91266376,91.51237263,49
0X1108EED6EC60971E.avi,52.5,28,60.91608392,84.73193473,86.20745921,80.41958042,51
0X1108EED6EC60971E.avi,57.63333333,28.93333333,58.93473193,78.20512821,82.01165501,73.54312354,70
0X110A2E1C465B1B53.avi,65.11458333,74.59375,49.94858633,67.33117535,78.33894958,73.77970624,103
0X110A2E1C465B1B53.avi,61.28645833,70.765625,53.57398761,64.3550604,66.47703125,70.765625,119
0X11109B2A42A4C76E.avi,50.16666667,21.72916667,52.60804769,94.98509687,79.13561848,87.38450075,123
0X11109B2A42A4C76E.avi,53.8125,18.8125,53.05514158,87.68256334,78.98658718,81.72131148,135
0X11116A740B44446A.avi,58.55208333,73.13541667,45.75260805,73.07749627,73.32339791,74.86587183,94
0X11116A740B44446A.avi,63.47395833,11.33854167,52.3099851,67.26527571,76.60208644,67.26527571,112
0X1112442D58D48C79.avi,54.6,82.36666667,43.21372855,86.05616225,71.91887676,85.1201248,61
0X1112442D58D48C79.avi,48.06666667,27.3,40.24960998,82.7800312,68.17472699,78.09984399,72
0X11199500C4901088.avi,57.82291667,16.98958333,55.85185185,69.7037037,78.66666667,67.33333333,3
0X11199500C4901088.avi,57.27604167,18.44791667,55.40740741,65.7037037,76.74074074,59.33333333,19
0X111D3734D84AA8B8.avi,49.984375,13.52604167,61.99701937,74.12071535,82.5633383,71.14008942,109
0X111D3734D84AA8B8.avi,53.265625,14.07291667,58.42026826,67.414307,79.73174367,59.96274218,125
0X111E2E3AD9EB4317.avi,55.63541667,18.265625,55.43964232,91.40834575,79.88077496,94.09090909,4
0X111E2E3AD9EB4317.avi,54.359375,24.09895833,48.13710879,80.23099851,80.62593145,78.59165425,19
0X111EDA8A1E44169C.avi,41.96354167,24.828125,46.9465356,71.82376878,71.56897667,67.65665858,97
0X111EDA8A1E44169C.avi,44.33333333,26.83333333,45.69796283,67.90290087,66.17355695,65.64273458,110
0X1123724D7C9FAF61.avi,44.515625,14.25520833,53.66614665,60.00312012,76.91107644,54.38689548,42
0X1123724D7C9FAF61.avi,41.78125,17.35416667,49.6099844,56.25897036,72.54290172,51.57878315,59
0X1124D3D938A98B7B.avi,51.26041667,21.72916667,53.22377622,80.3030303,76.41724942,82.63403263,58
0X1124D3D938A98B7B.avi,53.63020833,21.546875,47.3962704,73.19347319,71.63869464,76.34032634,72
0X112505A983BB4D8E.avi,52.90104167,24.46354167,59.10404624,73.98265896,73.69942197,69.3583815,101
0X112505A983BB4D8E.avi,51.80729167,27.92708333,56.79190751,72.10404624,72.5433526,63.86705202,114
0X112668E4C7655E1A.avi,52.71875,17.90104167,58.67052023,56.78612717,82.3699422,54.32947977,76
0X112668E4C7655E1A.avi,50.34895833,19.359375,51.15606936,49.84971098,75,48.54913295,93
0X112862331B7E140E.avi,47.97916667,43.23958333,60.40108438,109.2394738,96.7913183,97.54894805,37
0X112862331B7E140E.avi,54.72395833,44.33333333,61.13867737,95.51791188,89.05320502,88.37841742,58
0X1128628F2CE14FF4.avi,49.80208333,26.46875,45.02827856,74.36144073,69.76762195,75.93793194,87
0X1128628F2CE14FF4.avi,50.53125,26.83333333,46.28395376,69.4119514,68.78422088,70.68656786,108
0X1129FFF0D45D7EFF.avi,55.53333333,22.63333333,55.20512821,98.13519814,92.73426573,100.8158508,53
0X1129FFF0D45D7EFF.avi,58.56666667,26.36666667,52.40792541,88.69463869,93.08391608,89.97668998,69
0X112B93363FA20D8B.avi,56.72916667,23.55208333,52.75707899,83.06259314,74.96274218,83.65871833,31
0X112B93363FA20D8B.avi,60.73958333,27.38020833,54.39642325,78.14456036,75.85692996,78.14456036,49
0X112D0A3D2ACB8800.avi,51.078125,27.015625,41.16257164,96.53565993,81.08561301,97.45467226,128
0X112D0A3D2ACB8800.avi,50.53125,27.5625,39.79190522,84.87874172,71.90169869,86.18418029,149
0X112E05F05062753E.avi,52.35416667,15.71354167,53.20417288,81.27421759,78.53949329,91.55737705,44
0X112E05F05062753E.avi,54.17708333,16.44270833,50.22354694,75.01490313,78.98658718,76.80327869,64
0X112EF236E1F676E4.avi,57.27604167,92.45833333,42.19170732,84.91512103,72.26406713,93.67063151,64
0X112EF236E1F676E4.avi,47.06770833,25.55729167,38.81615759,83.38661486,64.61780091,88.21785497,87
0X112F1A9C7DF4A5F2.avi,31.02604167,30.84375,42.43443702,94.54279245,74.18547433,87.83341945,121
0X112F1A9C7DF4A5F2.avi,37.77083333,29.56770833,40.54337791,84.25300229,66.59344054,82.91735273,146
0X11303E45952732BD.avi,48.70833333,26.65104167,47.66799501,87.08710829,72.51175668,88.771469,88
0X11303E45952732BD.avi,41.05208333,33.578125,46.47167603,83.71857444,64.33488525,84.50786541,113
0X113195610E41EF2.avi,45.97395833,28.47395833,56.92856913,77.69158039,79.75537232,72.91551877,54
0X113195610E41EF2.avi,51.625,27.5625,52.75984284,70.01410219,73.97626711,67.92466592,70
0X1131FB2A374D34F5.avi,41.06666667,29.4,57.18648019,81.11888112,83.29370629,73.07692308,59
0X1131FB2A374D34F5.avi,47.36666667,28,55.08857809,74.94172494,77.93240093,66.43356643,86
0X1134CC5B50757EEF.avi,50.16666667,18.9,44.94871795,82.63403263,68.02564103,84.61538462,64
0X1134CC5B50757EEF.avi,51.8,19.83333333,43.43356643,74.82517483,69.07459207,74.47552448,78
0X113E6AD75AB62781.avi,52.71875,21.18229167,55.01165501,72.02797203,81.81818182,75.29137529,121
0X113E6AD75AB62781.avi,50.53125,22.09375,52.0119225,69.64977645,75.70789866,67.414307,133
0X113E9F83E605C0F5.avi,43.23958333,23.1875,50.72061333,66.74027927,74.41145833,60.29980469,50
0X113E9F83E605C0F5.avi,44.69791667,25.375,51.24138588,63.03545475,70.40104167,59.13707975,59
0X113F9B4D1F9FA03.avi,56.18229167,86.44270833,45.00745156,87.23546945,71.23695976,93.6438152,56
0X113F9B4D1F9FA03.avi,55.63541667,78.23958333,45.30551416,79.93293592,70.34277198,85.89418778,75
0X1143688D7F946644.avi,48.06666667,22.86666667,60.21840874,99.16068643,91.73166927,81.37597504,53
0X1143688D7F946644.avi,45.5,31.26666667,58.50234009,93.07644306,82.68330733,76.85179407,67
0X11445CEF92745462.avi,55.63541667,21.546875,64.04032495,66.82342898,83.00823116,64.88036452,51
0X11445CEF92745462.avi,57.640625,23.1875,62.9513671,58.25195795,77.31801271,57.20060999,66
0X114B58E6B34E55F1.avi,55.453125,16.625,49.18032787,75.31296572,70.04470939,73.97168405,81
0X114B58E6B34E55F1.avi,53.265625,17.171875,47.9880775,72.0342772,68.25633383,71.14008942,92
